	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code	Population (2017)
8294	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-28	1500.0	Count	59372.0
8295	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-29	1508.0	Count	59372.0
8296	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-30	1522.0	Count	59372.0
8297	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-31	1529.0	Count	59372.0
8298	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-01	1546.0	Count	59372.0
8299	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-02	1551.0	Count	59372.0
8300	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-03	1558.0	Count	59372.0
8301	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-04	1579.0	Count	59372.0
8302	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-05	1585.0	Count	59372.0
8303	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-06	1589.0	Count	59372.0
8304	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-07	1601.0	Count	59372.0
8305	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-08	1603.0	Count	59372.0
8306	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-09	1605.0	Count	59372.0
8307	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-10	1618.0	Count	59372.0
8308	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-11	1629.0	Count	59372.0
8309	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-12	1631.0	Count	59372.0
8310	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-13	1640.0	Count	59372.0
8311	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-14	1646.0	Count	59372.0
8312	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-15	1647.0	Count	59372.0
8313	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-16	1656.0	Count	59372.0
8314	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-17	1666.0	Count	59372.0
8315	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-18	1672.0	Count	59372.0
8316	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-19	1680.0	Count	59372.0
8317	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-20	1684.0	Count	59372.0
8318	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-21	1689.0	Count	59372.0
8319	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-22	1696.0	Count	59372.0
8320	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-23	1704.0	Count	59372.0
8321	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-24	1709.0	Count	59372.0
8322	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-25	1715.0	Count	59372.0
8323	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-26	1723.0	Count	59372.0
8324	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-27	1731.0	Count	59372.0
8325	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-28	1740.0	Count	59372.0
8326	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-29	1746.0	Count	59372.0
8327	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-30	1760.0	Count	59372.0
8328	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-01	1770.0	Count	59372.0
8329	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-02	1770.0	Count	59372.0
8330	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-03	1780.0	Count	59372.0
8331	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-04	1782.0	Count	59372.0
8332	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-05	1791.0	Count	59372.0
8333	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-06	1792.0	Count	59372.0
8334	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-07	1796.0	Count	59372.0
8335	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-08	1807.0	Count	59372.0
8336	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-09	1815.0	Count	59372.0
8337	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-10	1821.0	Count	59372.0
8338	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-11	1830.0	Count	59372.0
8339	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-12	1838.0	Count	59372.0
8340	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-13	1846.0	Count	59372.0
8341	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-14	1855.0	Count	59372.0
8342	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-15	1868.0	Count	59372.0
8343	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-16	1878.0	Count	59372.0
8344	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-17	1894.0	Count	59372.0
8345	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-18	1909.0	Count	59372.0
8346	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-19	1915.0	Count	59372.0
8347	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-20	1921.0	Count	59372.0
8348	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-21	1926.0	Count	59372.0
8349	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-22	1931.0	Count	59372.0
8350	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-23	1938.0	Count	59372.0
8351	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-24	1962.0	Count	59372.0
8352	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-25	1974.0	Count	59372.0
8353	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-26	1979.0	Count	59372.0
8354	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-27	2031.0	Count	59372.0
8355	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-28	2002.0	Count	59372.0
8356	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-29	2018.0	Count	59372.0
8357	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-30	2034.0	Count	59372.0
8358	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-31	2054.0	Count	59372.0
8359	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-01	2069.0	Count	59372.0
8360	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-02	2080.0	Count	59372.0
8361	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-03	2138.0	Count	59372.0
8362	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-22	1.0	Count	115216.0
8363	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	1.0	Count	115216.0
8364	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	2.0	Count	115216.0
8365	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	2.0	Count	115216.0
8366	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	4.0	Count	115216.0
8367	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	6.0	Count	115216.0
8368	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-28	9.0	Count	115216.0
8369	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-29	13.0	Count	115216.0
8370	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-30	16.0	Count	115216.0
8371	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-31	18.0	Count	115216.0
8372	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-01	18.0	Count	115216.0
8373	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-02	22.0	Count	115216.0
8374	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-03	22.0	Count	115216.0
8375	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-04	25.0	Count	115216.0
8376	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-05	50.0	Count	115216.0
8377	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-06	51.0	Count	115216.0
8378	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-07	51.0	Count	115216.0
8379	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-08	50.0	Count	115216.0
8380	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-09	55.0	Count	115216.0
8381	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-10	55.0	Count	115216.0
8382	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-11	68.0	Count	115216.0
8383	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-12	76.0	Count	115216.0
8384	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-13	97.0	Count	115216.0
8385	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-14	97.0	Count	115216.0
8386	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-15	97.0	Count	115216.0
8387	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-16	106.0	Count	115216.0
8388	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-17	106.0	Count	115216.0
8389	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-18	108.0	Count	115216.0
8390	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-19	120.0	Count	115216.0
8391	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-20	128.0	Count	115216.0
8392	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-21	129.0	Count	115216.0
8393	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-22	129.0	Count	115216.0
8394	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-23	129.0	Count	115216.0
8395	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-24	147.0	Count	115216.0
8396	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-25	152.0	Count	115216.0
8397	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-26	156.0	Count	115216.0
8398	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-27	156.0	Count	115216.0
8399	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-28	155.0	Count	115216.0
8400	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-29	159.0	Count	115216.0
8401	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-30	177.0	Count	115216.0
8402	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-01	195.0	Count	115216.0
8403	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-02	201.0	Count	115216.0
8404	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-03	201.0	Count	115216.0
8405	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-04	203.0	Count	115216.0
8406	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-05	210.0	Count	115216.0
8407	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-06	213.0	Count	115216.0
8408	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-07	216.0	Count	115216.0
8409	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	218.0	Count	115216.0
8410	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	224.0	Count	115216.0
8411	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	226.0	Count	115216.0
8412	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-11	227.0	Count	115216.0
8413	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-12	237.0	Count	115216.0
8414	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-13	250.0	Count	115216.0
8415	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-14	261.0	Count	115216.0
8416	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-15	273.0	Count	115216.0
8417	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-16	279.0	Count	115216.0
8418	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	282.0	Count	115216.0
8419	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	287.0	Count	115216.0
8420	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	295.0	Count	115216.0
8421	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	298.0	Count	115216.0
8422	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-21	302.0	Count	115216.0
8423	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-22	305.0	Count	115216.0
8424	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-23	312.0	Count	115216.0
8425	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-24	315.0	Count	115216.0
8426	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-25	318.0	Count	115216.0
8427	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-26	318.0	Count	115216.0
8428	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-27	324.0	Count	115216.0
8429	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-28	326.0	Count	115216.0
8430	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-29	333.0	Count	115216.0
8431	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-30	338.0	Count	115216.0
8432	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-31	344.0	Count	115216.0
8433	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-01	346.0	Count	115216.0
8434	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-02	351.0	Count	115216.0
8435	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-03	351.0	Count	115216.0
8436	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-04	353.0	Count	115216.0
8437	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-05	365.0	Count	115216.0
8438	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-06	368.0	Count	115216.0
8439	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-07	372.0	Count	115216.0
8440	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-08	388.0	Count	115216.0
8441	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-09	388.0	Count	115216.0
8442	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-10	403.0	Count	115216.0
8443	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-11	403.0	Count	115216.0
8444	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-12	433.0	Count	115216.0
8445	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-13	433.0	Count	115216.0
8446	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-14	441.0	Count	115216.0
8447	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-15	455.0	Count	115216.0
8448	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-16	458.0	Count	115216.0
8449	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-17	463.0	Count	115216.0
8450	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-18	471.0	Count	115216.0
8451	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-19	480.0	Count	115216.0
8452	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-20	491.0	Count	115216.0
8453	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-21	497.0	Count	115216.0
8454	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-22	514.0	Count	115216.0
8455	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-23	514.0	Count	115216.0
8456	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-24	540.0	Count	115216.0
8457	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-25	540.0	Count	115216.0
8458	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-26	558.0	Count	115216.0
8459	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-27	558.0	Count	115216.0
8460	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-28	569.0	Count	115216.0
8461	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-29	606.0	Count	115216.0
8462	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-30	610.0	Count	115216.0
8463	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-01	655.0	Count	115216.0
8464	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-02	667.0	Count	115216.0
8465	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-03	675.0	Count	115216.0
8466	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-04	687.0	Count	115216.0
8467	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-05	703.0	Count	115216.0
8468	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-06	720.0	Count	115216.0
8469	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-07	738.0	Count	115216.0
8470	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-08	789.0	Count	115216.0
8471	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-09	820.0	Count	115216.0
8472	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-10	883.0	Count	115216.0
8473	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-11	883.0	Count	115216.0
8474	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-12	885.0	Count	115216.0
8475	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-13	951.0	Count	115216.0
8476	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-14	973.0	Count	115216.0
8477	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-15	982.0	Count	115216.0
8478	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-16	1016.0	Count	115216.0
8479	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-17	1034.0	Count	115216.0
8480	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-18	1056.0	Count	115216.0
8481	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-19	1098.0	Count	115216.0
8482	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-20	1126.0	Count	115216.0
8483	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-21	1137.0	Count	115216.0
8484	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-22	1191.0	Count	115216.0
8485	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-23	1210.0	Count	115216.0
8486	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-24	1234.0	Count	115216.0
8487	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-25	1265.0	Count	115216.0
8488	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-26	1279.0	Count	115216.0
8489	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-27	1288.0	Count	115216.0
8490	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-28	1321.0	Count	115216.0
8491	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-29	1321.0	Count	115216.0
8492	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-30	1325.0	Count	115216.0
8493	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-31	1365.0	Count	115216.0
8494	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-01	1365.0	Count	115216.0
8495	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-02	1365.0	Count	115216.0
8496	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-03	1402.0	Count	115216.0
8497	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-04	1420.0	Count	115216.0
8498	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-05	1429.0	Count	115216.0
8499	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-06	1452.0	Count	115216.0
8500	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-07	1459.0	Count	115216.0
8501	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-08	1472.0	Count	115216.0
8502	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-09	1482.0	Count	115216.0
8503	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-10	1490.0	Count	115216.0
8504	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-11	1495.0	Count	115216.0
8505	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-12	1505.0	Count	115216.0
8506	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-13	1517.0	Count	115216.0
8507	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-14	1526.0	Count	115216.0
8508	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-15	1542.0	Count	115216.0
8509	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-16	1558.0	Count	115216.0
8510	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-17	1568.0	Count	115216.0
8511	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-18	1576.0	Count	115216.0
8512	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-19	1596.0	Count	115216.0
8513	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-20	1620.0	Count	115216.0
8514	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-21	1638.0	Count	115216.0
8515	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-22	1639.0	Count	115216.0
8516	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-23	1645.0	Count	115216.0
8517	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-24	1647.0	Count	115216.0
8518	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-25	1661.0	Count	115216.0
8519	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-26	1668.0	Count	115216.0
8520	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-27	1674.0	Count	115216.0
8521	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-28	1675.0	Count	115216.0
8522	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-29	1687.0	Count	115216.0
8523	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-30	1694.0	Count	115216.0
8524	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-31	1697.0	Count	115216.0
8525	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-01	1695.0	Count	115216.0
8526	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-02	1710.0	Count	115216.0
8527	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-03	1717.0	Count	115216.0
