	Unnamed: 0	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code
5178	5178	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	88.0	Count
5179	5179	37141	Pender	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	45.0	Count
5180	5180	37143	Perquimans	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	23.0	Count
5181	5181	37145	Person	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	31.0	Count
5182	5182	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	207.0	Count
5183	5183	37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	31.0	Count
5184	5184	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	455.0	Count
5185	5185	37153	Richmond	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	112.0	Count
5186	5186	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	531.0	Count
5187	5187	37157	Rockingham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	46.0	Count
5188	5188	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	526.0	Count
5189	5189	37161	Rutherford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	153.0	Count
5190	5190	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	244.0	Count
5191	5191	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	52.0	Count
5192	5192	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	32.0	Count
5193	5193	37169	Stokes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	30.0	Count
5194	5194	37171	Surry	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	89.0	Count
5195	5195	37173	Swain	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	6.0	Count
5196	5196	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	7.0	Count
5197	5197	37177	Tyrrell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	4.0	Count
5198	5198	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	354.0	Count
5199	5199	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	191.0	Count
5200	5200	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	1212.0	Count
5201	5201	37185	Warren	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	29.0	Count
5202	5202	37187	Washington	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	26.0	Count
5203	5203	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	9.0	Count
5204	5204	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	832.0	Count
5205	5205	37193	Wilkes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	423.0	Count
5206	5206	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	238.0	Count
5207	5207	37197	Yadkin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	103.0	Count
5208	5208	37199	Yancey	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	8.0	Count
5209	5209	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	215.0	Count
5210	5210	37003	Alexander	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	21.0	Count
5211	5211	37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	12.0	Count
5212	5212	37007	Anson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	48.0	Count
5213	5213	37009	Ashe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	28.0	Count
5214	5214	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	30.0	Count
5215	5215	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	89.0	Count
5216	5216	37017	Bladen	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	73.0	Count
5217	5217	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	57.0	Count
5218	5218	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	176.0	Count
5219	5219	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	198.0	Count
5220	5220	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	379.0	Count
5221	5221	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	86.0	Count
5222	5222	37029	Camden	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	2.0	Count
5223	5223	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	35.0	Count
5224	5224	37033	Caswell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	44.0	Count
5225	5225	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	104.0	Count
5226	5226	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	512.0	Count
5227	5227	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	17.0	Count
5228	5228	37041	Chowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	15.0	Count
5229	5229	37043	Clay	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	5.0	Count
5230	5230	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	55.0	Count
5231	5231	37047	Columbus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	242.0	Count
5232	5232	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	127.0	Count
5233	5233	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	471.0	Count
5234	5234	37053	Currituck	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	11.0	Count
5235	5235	37055	Dare	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	18.0	Count
5236	5236	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	293.0	Count
5237	5237	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	46.0	Count
5238	5238	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	438.0	Count
5239	5239	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	1040.0	Count
5240	5240	37065	Edgecombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	171.0	Count
5241	5241	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	687.0	Count
5242	5242	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	124.0	Count
5243	5243	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	203.0	Count
5244	5244	37073	Gates	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	14.0	Count
5245	5245	37075	Graham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	2.0	Count
5246	5246	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	201.0	Count
5247	5247	37079	Greene	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	51.0	Count
5248	5248	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	872.0	Count
5249	5249	37083	Halifax	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	113.0	Count
5250	5250	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	247.0	Count
5251	5251	37087	Haywood	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	26.0	Count
5252	5252	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	287.0	Count
5253	5253	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	53.0	Count
5254	5254	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	152.0	Count
5255	5255	37095	Hyde	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	1.0	Count
5256	5256	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	192.0	Count
5257	5257	37099	Jackson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	24.0	Count
5258	5258	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	259.0	Count
5259	5259	37103	Jones	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	23.0	Count
5260	5260	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	322.0	Count
5261	5261	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	158.0	Count
5262	5262	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	48.0	Count
5263	5263	37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	5.0	Count
5264	5264	37115	Madison	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	2.0	Count
5265	5265	37117	Martin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	36.0	Count
5266	5266	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	32.0	Count
5267	5267	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	2652.0	Count
5268	5268	37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	8.0	Count
5269	5269	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	57.0	Count
5270	5270	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	117.0	Count
5271	5271	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	153.0	Count
5272	5272	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	122.0	Count
5273	5273	37131	Northampton	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	130.0	Count
5274	5274	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	75.0	Count
5275	5275	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	277.0	Count
5276	5276	37137	Pamlico	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	9.0	Count
5277	5277	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	87.0	Count
5278	5278	37141	Pender	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	49.0	Count
5279	5279	37143	Perquimans	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	23.0	Count
5280	5280	37145	Person	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	33.0	Count
5281	5281	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	213.0	Count
5282	5282	37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	31.0	Count
5283	5283	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	461.0	Count
5284	5284	37153	Richmond	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	115.0	Count
5285	5285	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	573.0	Count
5286	5286	37157	Rockingham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	46.0	Count
5287	5287	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	540.0	Count
5288	5288	37161	Rutherford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	155.0	Count
5289	5289	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	259.0	Count
5290	5290	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	53.0	Count
5291	5291	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	32.0	Count
5292	5292	37169	Stokes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	36.0	Count
5293	5293	37171	Surry	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	95.0	Count
5294	5294	37173	Swain	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	6.0	Count
5295	5295	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	7.0	Count
5296	5296	37177	Tyrrell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	4.0	Count
5297	5297	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	354.0	Count
5298	5298	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	195.0	Count
5299	5299	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	1239.0	Count
5300	5300	37185	Warren	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	29.0	Count
5301	5301	37187	Washington	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	26.0	Count
5302	5302	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	11.0	Count
5303	5303	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	867.0	Count
5304	5304	37193	Wilkes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	425.0	Count
5305	5305	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	246.0	Count
5306	5306	37197	Yadkin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	109.0	Count
5307	5307	37199	Yancey	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	10.0	Count
5308	5308	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	223.0	Count
5309	5309	37003	Alexander	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	21.0	Count
5310	5310	37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	12.0	Count
5311	5311	37007	Anson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	49.0	Count
5312	5312	37009	Ashe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	28.0	Count
5313	5313	37011	Avery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	1.0	Count
5314	5314	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	30.0	Count
5315	5315	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	95.0	Count
5316	5316	37017	Bladen	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	78.0	Count
5317	5317	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	59.0	Count
5318	5318	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	182.0	Count
5319	5319	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	206.0	Count
5320	5320	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	389.0	Count
5321	5321	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	92.0	Count
5322	5322	37029	Camden	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	3.0	Count
5323	5323	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	35.0	Count
5324	5324	37033	Caswell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	45.0	Count
5325	5325	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	117.0	Count
5326	5326	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	541.0	Count
5327	5327	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	17.0	Count
5328	5328	37041	Chowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	14.0	Count
5329	5329	37043	Clay	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	5.0	Count
5330	5330	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	55.0	Count
5331	5331	37047	Columbus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	251.0	Count
5332	5332	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	133.0	Count
5333	5333	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	500.0	Count
5334	5334	37053	Currituck	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	11.0	Count
5335	5335	37055	Dare	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	18.0	Count
5336	5336	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	306.0	Count
5337	5337	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	52.0	Count
5338	5338	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	462.0	Count
5339	5339	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	1053.0	Count
5340	5340	37065	Edgecombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	170.0	Count
5341	5341	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	736.0	Count
5342	5342	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	129.0	Count
5343	5343	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	208.0	Count
5344	5344	37073	Gates	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	14.0	Count
5345	5345	37075	Graham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	2.0	Count
5346	5346	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	202.0	Count
5347	5347	37079	Greene	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	50.0	Count
5348	5348	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	904.0	Count
5349	5349	37083	Halifax	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	119.0	Count
5350	5350	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	252.0	Count
5351	5351	37087	Haywood	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	26.0	Count
5352	5352	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	295.0	Count
5353	5353	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	59.0	Count
5354	5354	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	160.0	Count
5355	5355	37095	Hyde	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	1.0	Count
5356	5356	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	199.0	Count
5357	5357	37099	Jackson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	24.0	Count
5358	5358	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	269.0	Count
5359	5359	37103	Jones	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	22.0	Count
5360	5360	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	333.0	Count
5361	5361	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	160.0	Count
5362	5362	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	50.0	Count
5363	5363	37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	5.0	Count
5364	5364	37115	Madison	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	2.0	Count
5365	5365	37117	Martin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	37.0	Count
5366	5366	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	32.0	Count
5367	5367	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	2717.0	Count
5368	5368	37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	8.0	Count
5369	5369	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	65.0	Count
5370	5370	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	119.0	Count
5371	5371	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	156.0	Count
5372	5372	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	134.0	Count
5373	5373	37131	Northampton	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	131.0	Count
5374	5374	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	80.0	Count
5375	5375	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	283.0	Count
5376	5376	37137	Pamlico	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	9.0	Count
5377	5377	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	87.0	Count
5378	5378	37141	Pender	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	50.0	Count
5379	5379	37143	Perquimans	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	22.0	Count
5380	5380	37145	Person	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	34.0	Count
5381	5381	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	221.0	Count
5382	5382	37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	35.0	Count
5383	5383	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	469.0	Count
5384	5384	37153	Richmond	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	115.0	Count
5385	5385	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	600.0	Count
5386	5386	37157	Rockingham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	48.0	Count
5387	5387	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	560.0	Count
5388	5388	37161	Rutherford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	155.0	Count
5389	5389	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	265.0	Count
5390	5390	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	55.0	Count
5391	5391	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	32.0	Count
5392	5392	37169	Stokes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	39.0	Count
5393	5393	37171	Surry	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	101.0	Count
5394	5394	37173	Swain	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	6.0	Count
5395	5395	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	8.0	Count
5396	5396	37177	Tyrrell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	4.0	Count
5397	5397	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	365.0	Count
5398	5398	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	197.0	Count
5399	5399	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	1272.0	Count
5400	5400	37185	Warren	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	33.0	Count
5401	5401	37187	Washington	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	26.0	Count
5402	5402	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	12.0	Count
5403	5403	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	879.0	Count
5404	5404	37193	Wilkes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	448.0	Count
5405	5405	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	251.0	Count
5406	5406	37197	Yadkin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	118.0	Count
5407	5407	37199	Yancey	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	10.0	Count
5408	5408	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	229.0	Count
5409	5409	37003	Alexander	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	23.0	Count
5410	5410	37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	12.0	Count
5411	5411	37007	Anson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	50.0	Count
5412	5412	37009	Ashe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	28.0	Count
5413	5413	37011	Avery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	1.0	Count
5414	5414	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	30.0	Count
5415	5415	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	98.0	Count
5416	5416	37017	Bladen	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	81.0	Count
5417	5417	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	74.0	Count
5418	5418	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	183.0	Count
5419	5419	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	210.0	Count
5420	5420	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	395.0	Count
