GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code	Population (2017)
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-17	56.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-18	61.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-19	63.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-20	63.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-21	65.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-22	65.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-23	67.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-24	67.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-25	67.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-26	68.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-27	68.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-28	72.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-29	73.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-30	73.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-01	73.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-02	74.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-03	74.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-04	74.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-05	79.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-06	85.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-07	89.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-08	90.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-09	92.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-10	93.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-11	95.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-12	99.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-13	101.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-14	101.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-15	101.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-16	103.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-17	105.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-18	106.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-19	114.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-20	114.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-21	117.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-22	121.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-23	121.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-24	124.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-25	124.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-26	124.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-27	124.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-28	124.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-29	127.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-30	131.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-31	132.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-01	136.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-02	137.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-03	140.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-04	146.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-05	146.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-06	148.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-07	149.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-08	161.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-09	163.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-10	164.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-11	162.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-12	163.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-13	165.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-14	165.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-15	172.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-16	177.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-17	182.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-18	184.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-19	188.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-20	190.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-21	197.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-22	200.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-23	200.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-24	209.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-25	210.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-26	214.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-27	217.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-28	219.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-29	225.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-30	225.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-31	227.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-01	229.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-02	233.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-03	234.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-04	235.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-05	235.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-06	235.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-07	243.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-08	243.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-09	248.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-10	248.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-11	249.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-12	250.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-13	251.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-14	253.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-15	254.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-16	253.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-17	253.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-18	256.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-19	257.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-20	257.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-21	258.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-22	259.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-23	260.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-24	261.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-25	308.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-26	311.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-27	313.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-28	315.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-29	320.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-30	322.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-01	322.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-02	331.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-03	333.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-04	333.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-05	335.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-06	336.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-07	337.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-08	340.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-09	348.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-10	350.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-11	351.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-12	351.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-13	354.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-14	356.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-15	367.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-16	370.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-17	372.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-18	374.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-19	376.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-20	378.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-21	381.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-22	378.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-23	378.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-24	381.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-25	386.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-26	391.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-27	396.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-28	397.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-29	402.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-30	405.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-31	404.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-01	407.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-02	410.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-03	409.0	Count	20564.0
37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-04	410.0	Count	20564.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-29	1.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-30	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-31	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-01	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-02	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-03	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-04	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-05	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-06	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-07	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-08	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-09	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-10	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-11	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-12	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-13	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-14	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-15	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-16	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-17	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-18	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-19	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-20	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-21	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-22	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-23	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-24	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-25	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-26	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-27	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-28	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-29	2.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-30	3.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-01	4.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-02	6.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-03	6.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-04	6.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-05	6.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-06	7.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-07	7.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	7.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	7.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	8.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-11	8.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-12	8.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-13	9.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-14	10.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-15	10.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-16	11.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	11.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	12.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	12.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	12.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-21	12.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-22	12.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-23	12.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-24	12.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-25	13.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-26	13.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-27	14.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-28	14.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-29	14.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-30	15.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-31	16.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-01	17.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-02	18.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-03	18.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-04	22.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-05	24.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-06	28.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-07	28.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-08	29.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-09	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-10	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-11	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-12	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-13	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-14	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-15	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-16	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-17	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-18	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-19	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-20	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-21	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-22	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-23	30.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-24	31.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-25	31.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-26	31.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-27	31.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-28	31.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-29	31.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-30	31.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-01	32.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-02	36.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-03	36.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-04	36.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-05	37.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-06	37.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-07	37.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-08	37.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-09	39.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-10	41.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-11	41.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-12	41.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-13	42.0	Count	10988.0
37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-14	43.0	Count	10988.0
