Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10469,10135,97,35,71,6,125
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10699,10335,106,50,72,6,130
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",264,236,5,10,2,0,11
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10226,9833,225,35,18,3,112
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10490,10069,230,45,20,3,123
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",494,436,14,25,3,0,16
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",20695,19968,322,70,89,9,237
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",21189,20404,336,95,92,9,253
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",220,185,13,14,1,0,7
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10516,10183,90,33,74,5,131
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10736,10368,103,47,75,5,138
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",274,246,6,9,2,1,10
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10128,9731,215,42,17,3,120
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10402,9977,221,51,19,4,130
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",494,431,19,23,3,1,17
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",20644,19914,305,75,91,8,251
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",21138,20345,324,98,94,9,268
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",231,190,16,14,1,1,9
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10596,10257,90,37,73,6,133
est72016,"July 1, 2016",female,Female,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10827,10447,106,51,74,7,142
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",291,261,9,9,2,0,10
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10241,9842,219,38,21,4,117
est72016,"July 1, 2016",male,Male,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10532,10103,228,47,23,4,127
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",522,451,25,23,3,1,19
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",20837,20099,309,75,94,10,250
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",21359,20550,334,98,97,11,269
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",230,193,15,14,1,1,6
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10735,10385,88,37,79,6,140
est72017,"July 1, 2017",female,Female,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10965,10578,103,51,80,7,146
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",306,274,11,9,2,0,10
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10306,9904,217,41,24,4,116
est72017,"July 1, 2017",male,Male,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10612,10178,228,50,26,4,126
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",536,467,26,23,3,1,16
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",21041,20289,305,78,103,10,256
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",21577,20756,331,101,106,11,272
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",232,195,13,17,1,0,6
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10805,10421,91,42,84,6,161
est72018,"July 1, 2018",female,Female,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",11037,10616,104,59,85,6,167
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",294,261,9,12,2,0,10
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",10432,10011,221,44,22,4,130
est72018,"July 1, 2018",male,Male,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",10726,10272,230,56,24,4,140
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0500000US37115,37115,"Madison County, North Carolina",526,456,22,29,3,0,16
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37115,37115,"Madison County, North Carolina",21237,20432,312,86,106,10,291
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0500000US37115,37115,"Madison County, North Carolina",21763,20888,334,115,109,10,307
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",322,249,48,15,1,8,1
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",12750,6721,5849,38,38,3,101
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",13072,6970,5897,53,39,11,102
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",447,362,44,19,3,15,4
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10986,6076,4759,27,33,2,89
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",11433,6438,4803,46,36,17,93
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",769,611,92,34,4,23,5
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",23736,12797,10608,65,71,5,190
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",24505,13408,10700,99,75,28,195
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",322,249,48,15,1,8,1
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",12755,6721,5851,38,41,3,101
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",13077,6970,5899,53,42,11,102
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",447,362,44,19,3,15,4
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10991,6074,4760,27,39,2,89
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",11438,6436,4804,46,42,17,93
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",769,611,92,34,4,23,5
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",23746,12795,10611,65,80,5,190
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",24515,13406,10703,99,84,28,195
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",325,251,50,14,1,8,1
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",12756,6727,5843,39,40,3,104
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",13081,6978,5893,53,41,11,105
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",449,366,43,19,3,15,3
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10971,6067,4743,26,39,2,94
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",11420,6433,4786,45,42,17,97
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",774,617,93,33,4,23,4
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",23727,12794,10586,65,79,5,198
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",24501,13411,10679,98,83,28,202
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",330,255,47,16,1,9,2
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",12589,6628,5756,42,49,3,111
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",12919,6883,5803,58,50,12,113
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",456,372,40,19,3,18,4
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10804,5967,4649,29,43,2,114
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",11260,6339,4689,48,46,20,118
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",786,627,87,35,4,27,6
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",23393,12595,10405,71,92,5,225
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",24179,13222,10492,106,96,32,231
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",342,265,47,17,1,9,3
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",12345,6498,5629,42,51,3,122
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",12687,6763,5676,59,52,12,125
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",459,369,45,19,4,18,4
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10695,5915,4610,27,38,2,103
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",11154,6284,4655,46,42,20,107
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",801,634,92,36,5,27,7
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",23040,12413,10239,69,89,5,225
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",23841,13047,10331,105,94,32,232
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",343,254,57,14,5,10,3
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",12204,6450,5533,42,58,4,117
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",12547,6704,5590,56,63,14,120
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",457,373,43,15,6,16,4
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10633,5858,4596,28,43,2,106
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",11090,6231,4639,43,49,18,110
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",800,627,100,29,11,26,7
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",22837,12308,10129,70,101,6,223
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",23637,12935,10229,99,112,32,230
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",354,268,54,14,5,10,3
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",12133,6436,5477,38,61,4,117
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",12487,6704,5531,52,66,14,120
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",463,378,45,12,7,16,5
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10487,5829,4472,29,50,2,105
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",10950,6207,4517,41,57,18,110
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",817,646,99,26,12,26,8
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",22620,12265,9949,67,111,6,222
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",23437,12911,10048,93,123,32,230
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",377,273,61,19,5,10,9
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",12005,6348,5428,40,66,4,119
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",12382,6621,5489,59,71,14,128
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",498,403,52,15,6,16,6
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10382,5741,4431,28,54,2,126
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",10880,6144,4483,43,60,18,132
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",875,676,113,34,11,26,15
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",22387,12089,9859,68,120,6,245
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",23262,12765,9972,102,131,32,260
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",392,273,63,23,5,16,12
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",11875,6297,5341,41,59,4,133
est72016,"July 1, 2016",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",12267,6570,5404,64,64,20,145
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",511,411,53,16,6,17,8
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10344,5747,4387,29,56,2,123
est72016,"July 1, 2016",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",10855,6158,4440,45,62,19,131
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",903,684,116,39,11,33,20
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",22219,12044,9728,70,115,6,256
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",23122,12728,9844,109,126,39,276
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",414,284,71,24,6,17,12
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",11665,6202,5233,39,51,4,136
est72017,"July 1, 2017",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",12079,6486,5304,63,57,21,148
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",521,417,58,16,5,18,7
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10176,5661,4305,29,53,2,126
est72017,"July 1, 2017",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",10697,6078,4363,45,58,20,133
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",935,701,129,40,11,35,19
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",21841,11863,9538,68,104,6,262
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",22776,12564,9667,108,115,41,281
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",414,289,64,24,6,18,13
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",11600,6166,5193,39,56,4,142
est72018,"July 1, 2018",female,Female,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",12014,6455,5257,63,62,22,155
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",529,420,62,16,5,19,7
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",10128,5638,4266,32,60,2,130
est72018,"July 1, 2018",male,Male,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",10657,6058,4328,48,65,21,137
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0500000US37117,37117,"Martin County, North Carolina",943,709,126,40,11,37,20
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37117,37117,"Martin County, North Carolina",21728,11804,9459,71,116,6,272
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0500000US37117,37117,"Martin County, North Carolina",22671,12513,9585,111,127,43,292
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",52996,43561,5163,1860,441,272,1699
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",421751,238728,152044,1475,21166,286,8052
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",474747,282289,157207,3335,21607,558,9751
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",58948,48999,5152,2294,541,349,1613
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",385933,228194,127295,1403,21471,273,7297
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",444881,277193,132447,3697,22012,622,8910
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",111944,92560,10315,4154,982,621,3312
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",807684,466922,279339,2878,42637,559,15349
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",919628,559482,289654,7032,43619,1180,18661
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",52996,43561,5163,1860,441,272,1699
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",421765,238720,152067,1475,21164,286,8053
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",474761,282281,157230,3335,21605,558,9752
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",58938,48989,5152,2294,541,349,1613
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",385969,228201,127330,1403,21464,273,7298
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",444907,277190,132482,3697,22005,622,8911
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",111934,92550,10315,4154,982,621,3312
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",807734,466921,279397,2878,42628,559,15351
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",919668,559471,289712,7032,43610,1180,18663
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",53390,44038,5152,1840,418,253,1689
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",423494,239180,153023,1504,21381,258,8148
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",476884,283218,158175,3344,21799,511,9837
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",59095,49184,5152,2307,517,326,1609
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",387279,228494,128019,1428,21687,245,7406
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",446374,277678,133171,3735,22204,571,9015
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",112485,93222,10304,4147,935,579,3298
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",810773,467674,281042,2932,43068,503,15554
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",923258,560896,291346,7079,44003,1082,18852
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",55216,45504,5366,1893,449,258,1746
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",433228,242465,157752,1514,22648,267,8582
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",488444,287969,163118,3407,23097,525,10328
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",59958,49738,5380,2340,510,322,1668
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",395348,231352,131403,1479,23112,232,7770
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",455306,281090,136783,3819,23622,554,9438
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",115174,95242,10746,4233,959,580,3414
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",828576,473817,289155,2993,45760,499,16352
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",943750,569059,299901,7226,46719,1079,19766
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",57603,47143,5913,1998,501,233,1815
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",443932,246185,162642,1540,24213,297,9055
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",501535,293328,168555,3538,24714,530,10870
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",61440,50759,5798,2305,511,327,1740
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",404108,234604,134938,1480,24725,237,8124
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",465548,285363,140736,3785,25236,564,9864
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",119043,97902,11711,4303,1012,560,3555
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",848040,480789,297580,3020,48938,534,17179
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",967083,578691,309291,7323,49950,1094,20734
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",59731,48822,6201,2098,515,234,1861
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",454664,249127,168034,1581,26064,320,9538
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",514395,297949,174235,3679,26579,554,11399
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",63014,51966,6110,2321,538,317,1762
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",413376,237126,139409,1498,26522,223,8598
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US37119,37119,"Mecklenburg County, North Carolina",476390,289092,145519,3819,27060,540,10360
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US37119,37119,"Mecklenburg County, North Carolina",122745,100788,12311,4419,1053,551,3623
